textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
baaa649aaa, very impressed,positive,night,70-100,Canada,37742154,9093510,4
0edae5cb22,No `rosie day` today  goal is to leav my house b4 my mom gets here hmmm maybe `rosie day` rescheduled for....wed......,neutral,morning,0-20,Central African Republic,4829767,622980,8
491fcc6675,I am tired.,negative,noon,21-30,Chad,16425864,1259200,13
d1947e8c88,at the R&R fashion show with kacie,neutral,night,31-45,Chile,19116201,743532,26
1abbb4c82f,Can`t give blood within a year of getting a tattoo so I can`t give...Im gutted,negative,morning,46-60,China,1439323776,9388211,153
f059335b37, im glad you got on twitter. I love you baby,positive,noon,60-70,Colombia,50882891,1109500,46
74da3d008a,I Love All Time Low,positive,night,70-100,Comoros,869601,1861,467
23af71b75e,shares I miss my niece and nephew. http://tinyurl.com/mrgqdc http://plurk.com/p/x1ap6,negative,morning,0-20,Congo (Congo-Brazzaville),5518087,3.42E+05,16
7e19469da6, cut it off.,neutral,noon,21-30,Costa Rica,5094118,51060,100
e94ce8f051,I`m so pissed off today n sadly.. Can`t even share the reason here,negative,night,31-45,Croatia,4105267,55960,73
b1959e87e0,Feelin really awful. Having mono sux so much. Omg...listening to music,negative,morning,46-60,Cuba,11326616,106440,106
969c805318,Have to go to my old house and finish moving.,neutral,noon,60-70,Cyprus,1207359,9240,131
b66e667fd5,ERRG I cant believe that i am not working at all next week i think its time to move on from Chick fil A,negative,night,70-100,Czechia (Czech Republic),10708981,77240,139
2460ff68a8,bbq party,neutral,morning,0-20,Democratic Republic of the Congo,89561403,2267050,40
2891d2c99b,Watching Battlestar Galactica Season 1...Yeah you read it right!,positive,noon,21-30,Denmark,5792202,42430,137
e344ff28b1," Guapisimo, chico you and Ms. Lady Gaga looked amazing as usual",positive,night,31-45,Djibouti,988000,23180,43
3efc5b9c0f,Going to the Gold Coast for mothers day lunch,neutral,morning,46-60,Dominica,71986,750,96
6cdf4113e0,out with  &  i am soooo hungry,negative,noon,60-70,Dominican Republic,10847910,4.83E+04,225
0288e44f81," John ohh, I like you. Like, Like-Like you.  Best show ever. <3 the maine.",positive,night,70-100,Ecuador,17643054,248360,71
42be424a29, oh Nancy - so sorry for your loss  & wishing you the best!,neutral,morning,0-20,Egypt,102334404,995450,103
89e3307aa8, omg!! I`m tweeting sooo late sorry I miss u 2 good times ...NO I didn`t marry him still great friends,neutral,noon,21-30,El Salvador,6486205,20720,313
c345916798, awwww  nsty when ppl make fun of someone &  laugh their asses off; when the see ur not laughing that shoud be a HINT! Wrong,negative,night,31-45,Equatorial Guinea,1402985,28050,50
b9e8fc045c,still in love with marky mark,positive,morning,46-60,Eritrea,3546421,101000,35
bc210897e0,Half term is almost over,neutral,noon,60-70,Estonia,1326535,42390,31
6b9ea67c11,I`m one tough momma. Put together a swing set for Tammy allll by myself today!  My hubby would be so proud of me. :],positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200,67
6398edc9df, http://twitpic.com/5wb0k - what a mess. we`re missing the bra strap.,negative,morning,0-20,Ethiopia,114963588,1000000,115
6ccec768e2," definitely, or even just 'i`ll call you', they never do  how was ur day? ****",neutral,noon,21-30,Fiji,896445,18270,49
644702023f,Hmm...what to make for dinner tonight???  No clue.  Don`t feel like cooking anything    Hubby wants to go away tonight.,neutral,night,31-45,Finland,5540720,3.04E+05,18
04c2d720e9,Happy Mother`s Day to all of the woman and the men who made them mothers.,positive,morning,46-60,France,65273511,547557,119
e68ba5a7bb,Its a lovely 58 degrees right now at 7am.  amazing. Enjoy melting vegas. :l,positive,noon,60-70,Gabon,2225734,257670,9
b74c796a3b,My 89 year old grandma in Chicago is having emergency surgery today....,neutral,night,70-100,Gambia,2416668,10120,239
66c07f97ef,"is predicting a heavyweight battle between Lakers and Cleveland on the Finals! Well, hopefully! *crosses his fingers*",positive,morning,0-20,Georgia,3989167,69490,57
827d246ca2," I just retweeted your jesus post as it made me laugh... don`t worry, wasn`t a subliminal code",positive,noon,21-30,Germany,83783942,348560,240
e2c97d579f, what a cute dog,positive,night,31-45,Ghana,31072940,227540,137
a025e21634,Nothing like In `n` Out and a LOST marathon after a long day of work.,negative,morning,46-60,Greece,10423054,128900,81
5d02d1068c,yay i hit 50 subscribers on youtube. go me  lol.,positive,noon,60-70,Grenada,112523,340,331
176dae0780,"While I remember, Nerd Hurdles rocks  Especially the tale of the currency of ironpoodonia",neutral,night,70-100,Guatemala,17915568,107160,167
d4e4c1ee8a,my pic didn`t work,neutral,morning,0-20,Guinea,13132795,2.46E+05,53
9f11adf4c2," haha, nice pic  looks abit like my school",positive,noon,21-30,Guinea-Bissau,1968001,28120,70
2016956551, http://twitpic.com/45r61 -  saddest thing i`ve seen a while,negative,night,31-45,Guyana,786552,196850,4
dd769c510f, Thank you!!,positive,morning,46-60,Haiti,11402528,27560,414
ec7039a555," : yaaay,  you`re back .FINALLY!!! i love reading your tweets ;D. and you ;P",positive,noon,60-70,Holy See,801,0,2003
d878cf0cb3,i hate parents,negative,night,70-100,Honduras,9904607,111890,89
d454fa35a5,I wish I could get sushi delivered to work,positive,morning,0-20,Hungary,9660351,90530,107
7.16E+57,", you make baby jeebus cry",negative,noon,21-30,Iceland,341243,100250,3
cec26a299b,i`m tired but i`m in a good moood,neutral,night,31-45,India,1380004385,2973190,464
885441d874,HaPPy MothErS Day!!! Feliz Dia deLAS MAdres  mine is already in Heaven.. =( Miss you...,positive,morning,46-60,Indonesia,273523615,1811570,151
97ea0541cd,Thing always end up going bad,negative,noon,60-70,Iran,83992949,1.63E+06,52
e587f783fa,Playing cards with my niece.,neutral,night,70-100,Iraq,40222493,434320,93
9fb6325db3,Aww I have a tummy ache,negative,morning,0-20,Ireland,4937786,68890,72
451fba032d,"Out for a walk in the cornish countryside, on the great British bank hol   http://bit.ly/AILUn  http://yfrog.com/6rwwtj",neutral,noon,21-30,Israel,8655535,21640,400
110a0ce8fd,"wow, so x-men was pretty much amazing. i love wolverine.",positive,night,31-45,Italy,60461826,294140,206
91ec937e7a,is almost over the legal limit of db at the garage.,negative,morning,46-60,Jamaica,2961167,10830,273
ac25ef24c2,morning... on Monday. Is it really?,neutral,noon,60-70,Japan,126476461,364555,347
add2ff34a9," Wow, you`re car`s awesome! Have fun with Alex.",positive,night,70-100,Jordan,10203134,88780,115
2de015fca0,has not finished the bio mols mind map  stupid sheet hid sections from me on the back!,negative,morning,0-20,Kazakhstan,18776707,2699700,7
477d127d05,Attending Matthew`s Senior Day for recognition and I`m so not ready for this.,neutral,noon,21-30,Kenya,53771296,569140,94
bc71d9ec54,That **** money sign. Ugh.,neutral,night,31-45,Kiribati,119449,8.10E+02,147
54996158ea,wants a new phone. ugh my b-day in 3 weeks ya`ll,neutral,morning,46-60,Kuwait,4270571,17820,240
a13175162b,just relax,positive,noon,60-70,Kyrgyzstan,6524195,191800,34
ecd73c6d97, So the man behind the awesome Macarena vid. Great work. Love it.,positive,night,70-100,Laos,7275560,230800,32
c8611b620b,Last day at work...Sick to the bone,negative,morning,0-20,Latvia,1886198,62200,30
5dba50b05f, really .. least u wont hav 2 put up wiv him,neutral,noon,21-30,Lebanon,6825445,10230,667
1c233337ed,i changedd my background  its from picnik.,neutral,night,31-45,Lesotho,2142249,30360,71
43babbe3e0, you were right about karla not the best movie made,neutral,morning,46-60,Liberia,5057681,96320,53
b5766f00f1, dude i tried!! it wouldn`t load!,negative,noon,60-70,Libya,6871292,1759540,4
131798455c,Bank holiday  Off to the station now. Catch you all later.,neutral,night,70-100,Liechtenstein,38128,160,238
4c047404dd,Almost dun choreographing the dance,neutral,morning,0-20,Lithuania,2722289,6.27E+04,43
05c986e033,Doh! I was hoping to get a book for the missus but exclusive books are closed,neutral,noon,21-30,Luxembourg,625978,2590,242
8ba6888838,i miss her ..... i hope she comes back,positive,night,31-45,Madagascar,27691018,581795,48
3cd39dd796,aight im out. off to see Spring Awakening. home we make it home in time to see Jay`s last show,neutral,morning,46-60,Malawi,19129952,94280,203
df8239eba0,my portfolio v2 uploaded! any comments and feedback are warmly welcomed!  http://www.maxiin.net/,positive,noon,60-70,Malaysia,32365999,328550,99
78d189f427,Gdnight Tweeters (: Night  sleep tight and don`t steal my blankets  Otay! I love YOUS,positive,night,70-100,Maldives,540544,300,1802
32ff2ff102," Oh, fabulous ta.  I`m with the coffee too, obviously, although my cup is not large enough to embrace which is its deficiency.",neutral,morning,0-20,Mali,20250833,1220190,17
c2a5fd7093," girl yes, as if having it where you CANT see it wont gross enough",neutral,noon,21-30,Malta,441543,320,1380
b25637a476, welcome aboard my friend... the fans are gonna LOVE ya here,positive,night,31-45,Marshall Islands,59190,180,329
4cbd2d23dc,The VP is gone...so why am I getting a headache?    Time to have some coffee and fight it off. #migraine #ohnoyoudidnt,negative,morning,46-60,Mauritania,4649658,1030700,5
fe01ae49de,Education doesn`t move forward because we keep repeating our past (sigh),neutral,noon,60-70,Mauritius,1271768,2.03E+03,626
71bb2b5fd1," Me too,but i`m goitn to go to shower!And cleanin` up my room and later eat somethin`",neutral,night,70-100,Mexico,128932753,1943950,66
192841f205, I hope to take you on that offer one day,positive,morning,0-20,Micronesia,115023,700,164
a04a9fc4b0,"How can it be so freaking difficult to get a system-wide spellchecker? ****, I`d settle for an office suite one. Stupid unhelpful Windows",negative,noon,21-30,Moldova,4033963,32850,123
dd105d8546,My body hurt  I need a rub down like NOW!,negative,night,31-45,Monaco,39242,1,26337
761bdb610e,the globe theatre rocks.......nothing better than romeo & juliet as it was supposed to be watched,positive,morning,46-60,Mongolia,3278290,1553560,2
eaaaddfc73,please ignore cheesey music,negative,noon,60-70,Montenegro,628066,13450,47
bef8ea4d31, cool! Linux?,positive,night,70-100,Morocco,36910560,446300,83
ae9bb8cf6b,"New crisis, my bag is too eavy for my DoE",neutral,morning,0-20,Mozambique,31255435,786380,40
8def14ecb6,"wakey wakey lemon shakeyyyy!  haha, goin` 2 schooliooo!  it`s raining!! (ugh!) guess where I WISH I CAN BE RIGHT NOW....CaLiFoRNiA! ???",positive,noon,21-30,Myanmar (formerly Burma),54409800,653290,83
4c2e5f9b2c,   Hi Bruce  I am trying to eat healthy!  It`s kinda scary when I read 'Eat this Not that'  maggots and rat hair in our food,neutral,night,31-45,Namibia,2540905,8.23E+05,3
6240923771, games? Just wanted to clarify,neutral,morning,46-60,Nauru,10824,20,541
c1b06a72df, haha you would do that =P that`s cute. nobody ever comes to visit me  god **** lake geneva and how far it is from civilizati ...,positive,noon,60-70,Nepal,29136808,143350,203
1323765761,Feeling pretty tired and lonely,negative,night,70-100,Netherlands,17134872,33720,508
ecff893398," Thanks for the headsup re: tour, just booked 4 tickets for the Palace on 20th June",positive,morning,0-20,New Zealand,4822233,263310,18
a91594f6c8,Hi CelebXXXVidsYH and AyBygW! Thanks for following,positive,noon,21-30,Nicaragua,6624554,120340,55
53565c0597,I`m so freaking afraid that once again I`ve managed to stick my foot in my mouth and scare yet another person off . . .,negative,night,31-45,Niger,24206644,1266700,19
54897eb7bf,"I can only message those who message me, if we`re fwends...so those that want replies..follow me.  hmm..that sounds funny..",positive,morning,46-60,Nigeria,206139589,910770,226
97d0fd65e6,Four hour baseball game. At least the Crew spent much of it making the Cubbies look bad.,negative,noon,60-70,North Korea,25778816,120410,214
7b775eea6c,"my wack friends are all raiding my kitchen. RENE, my love bound for badluck and DEBBIE, my psycho korean friend.  <3",positive,night,70-100,North Macedonia,2083374,25220,83
64e667eced, Did they already get the tax money from Helio for his winning of the pole position! Ha ha!!,neutral,morning,0-20,Norway,5421241,3.65E+05,15
7e1a46f894,when i fell on my **** today i ripped my blue volcom boxers,neutral,noon,21-30,Oman,5106626,309500,16
8d015c2747, http://twitpic.com/4jjdx - Soak your had in hot water (but not boiling) for about 30mins - it`ll pull them right out,neutral,night,31-45,Pakistan,220892340,770880,287
9fe798ecfe,is not liking the online livebox right now. Internet is dead.,negative,morning,46-60,Palau,18094,460,39
21afcda908,Getting into the swing of things. I miss someone,negative,noon,60-70,Palestine State,5101414,6020,847
64482c0174,to save my heart I think Imma let go! I can see myself getting hurt with you!,negative,night,70-100,Panama,4314767,74340,58
0afb0b5fff,in edinburgh. just had a chinese yum! better take wee haggis out hes cryin at me   dunno y tho xox,neutral,morning,0-20,Papua New Guinea,8947024,452860,20
9bc6dac59c,likes cheerios and scones in the morning,positive,noon,21-30,Paraguay,7132538,397300,18
99e6f68a68, Good! I hope that it was a wonderful experience!,positive,night,31-45,Peru,32971854,1280000,26
3fa742a72e," haha hell ya id love to find some boys to toke with, and thats a very sexy bike",positive,morning,46-60,Philippines,109581078,298170,368
a66b9ab04c,wearing spidey boxers,neutral,noon,60-70,Poland,37846611,3.06E+05,124
78bfe50327,"G*morning! Rain, rain and more rain.. ! But I don`t care so much",negative,night,70-100,Portugal,10196709,91590,111
93bf23a0bd,2nd to last episode of jay leno  itll never be the same!  nite twitter,neutral,morning,0-20,Qatar,2881053,11610,248
895d099dd1,is ur boyfriend better than mine? hell no!,negative,noon,21-30,Romania,19237691,230170,84
1db7dadcb0,****. Stephane doesn`t even feel sorry for me. Off to work then,negative,night,31-45,Russia,145934462,16376870,9
ebc72bfcb5,Has had a really good bank hoilday,positive,morning,46-60,Rwanda,12952218,24670,525
f429b761e2,That room will be an oven too,neutral,noon,60-70,Saint Kitts and Nevis,53199,260,205
c2e310d8d5, thanx for the msg! glad u liked my singing!,positive,night,70-100,Saint Lucia,183627,610,301
793705ea90,"Dear Daniel, good news from Nintendo! They want you as a potential Lotchecktester! Hoffentlich wirds was mit der Stelle",positive,morning,0-20,Saint Vincent and the Grenadines,110940,390,284
2e277c6d53, Love to but can`t swing the 11 am  I would more than likely do an evening tweetup in the future!,positive,noon,21-30,Samoa,198414,2830,70
9a40fcdac4," lol, what`s wrong? workin right now sowwwy",negative,night,31-45,San Marino,33931,6.00E+01,566
5d76ce377a,I need help Twitter world! Orange theraflu pills...are those going to be the drowsy or non drowsy?,neutral,morning,46-60,Sao Tome and Principe,219159,960,228
8a1de68223,Best show of my life. Guess I`m going to sc this week,positive,noon,60-70,Saudi Arabia,34813871,2149690,16
2fc781dfcc,I dont feel well  i got a dentist appointment later.,negative,night,70-100,Senegal,16743927,192530,87
2a68332466,"Feeling very grateful for such a great Mum, and family",positive,morning,0-20,Serbia,8737371,87460,100
a5965e478c,_Wesely he he   love it.,positive,noon,21-30,Seychelles,98347,460,214
7a30455f8b,"Why are tea pitcher things so hard to find?  I haven`t seen any here, and I`ve only found this http://tiny.cc/vynk5 online.  Ugly.",negative,night,31-45,Sierra Leone,7976983,72180,111
